,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
228,8,5.0,0.01,0.0,0.5,1.3428815114967265,1.394990054966049
229,8,5.0,0.01,0.0,0.99,1.327939731589908,1.4366022995124659
230,8,5.0,0.01,0.01,0.5,1.3880298975878016,1.401481669683995
231,8,5.0,0.01,0.01,0.99,1.3377389170405207,1.4707397141804461
232,8,5.0,0.01,0.02,0.5,1.4040754980107923,1.510017477202358
233,8,5.0,0.01,0.02,0.99,1.318560867571184,1.3726194686403892
234,8,5.0,0.1,0.0,0.5,1.2497545266058387,1.3582841063981397
235,8,5.0,0.1,0.0,0.99,1.0836661842874613,1.2846689131975035
236,8,5.0,0.1,0.01,0.5,1.3993634871197416,1.4848976759917232
237,8,5.0,0.1,0.01,0.99,1.3357882519017874,1.4172772510455105
238,8,5.0,0.1,0.02,0.5,1.2217285329125274,1.3679296157374592
239,8,5.0,0.1,0.02,0.99,1.4623291980663315,1.4977417056777416
240,9,0.001,0.01,0.0,0.5,1.151628076095423,1.184167924220841
241,9,0.001,0.01,0.0,0.99,1.1468133083898844,1.1873425748324096
242,9,0.001,0.01,0.01,0.5,1.1515270788697798,1.1871132542540335
243,9,0.001,0.01,0.01,0.99,1.1509788564010526,1.1811922257550214
244,9,0.001,0.01,0.02,0.5,1.1551189761033471,1.1823716068175452
245,9,0.001,0.01,0.02,0.99,1.1546290007808895,1.192941166744833
246,9,0.001,0.1,0.0,0.5,1.1606812582543582,1.1999690220603512
247,9,0.001,0.1,0.0,0.99,1.160173143864665,1.1993649024184618
248,9,0.001,0.1,0.01,0.5,1.1653211002890416,1.192584717781415
249,9,0.001,0.1,0.01,0.99,1.1517239423255923,1.1974111557396625
250,9,0.001,0.1,0.02,0.5,1.1651476678316564,1.204936750251844
251,9,0.001,0.1,0.02,0.99,1.1553210137318355,1.1788279298864721
252,9,0.002,0.01,0.0,0.5,1.1314401336850646,1.16541422002574
253,9,0.002,0.01,0.0,0.99,1.1342492231462769,1.1649071509993458
254,9,0.002,0.01,0.01,0.5,1.1361295792948527,1.1668344698742856
255,9,0.002,0.01,0.01,0.99,1.1320271631679912,1.161184504796138
256,9,0.002,0.01,0.02,0.5,1.134708957193201,1.1669778172608014
257,9,0.002,0.01,0.02,0.99,1.1377878979927634,1.1727176975869027
258,9,0.002,0.1,0.0,0.5,1.1437858214808116,1.1753878697312852
259,9,0.002,0.1,0.0,0.99,1.14215019409569,1.1778528535957002
260,9,0.002,0.1,0.01,0.5,1.1387698386226959,1.1750739237544368
261,9,0.002,0.1,0.01,0.99,1.1452893230585857,1.1717561919907606
262,9,0.002,0.1,0.02,0.5,1.1421154559133142,1.169357619094946
263,9,0.002,0.1,0.02,0.99,1.1454987377868993,1.1701549278233974
264,9,0.003,0.01,0.0,0.5,1.1247675783146507,1.1583893751813443
265,9,0.003,0.01,0.0,0.99,1.1283604886340044,1.1598305733391294
266,9,0.003,0.01,0.01,0.5,1.129056539869482,1.1665452127565792
267,9,0.003,0.01,0.01,0.99,1.128931754780769,1.171614337679565
268,9,0.003,0.01,0.02,0.5,1.1271952110430175,1.1701413565834817
269,9,0.003,0.01,0.02,0.99,1.1242930024476432,1.1599747749462042
270,9,0.003,0.1,0.0,0.5,1.130958771113276,1.1711330327143137
271,9,0.003,0.1,0.0,0.99,1.1323824678903605,1.169898164290517
272,9,0.003,0.1,0.01,0.5,1.13367384804526,1.1612542593410902
273,9,0.003,0.1,0.01,0.99,1.1330398338900056,1.169148001120819
274,9,0.003,0.1,0.02,0.5,1.1288613992522343,1.1700640046137147
275,9,0.003,0.1,0.02,0.99,1.1308127022709031,1.1683082799876685
276,9,0.004,0.01,0.0,0.5,1.124377377627267,1.1538578760384406
277,9,0.004,0.01,0.0,0.99,1.1199618955519164,1.156756418273877
278,9,0.004,0.01,0.01,0.5,1.1183101833429572,1.1629978241092396
279,9,0.004,0.01,0.01,0.99,1.1189587466509856,1.158369783307739
280,9,0.004,0.01,0.02,0.5,1.122303977989945,1.1580015219106072
281,9,0.004,0.01,0.02,0.99,1.121898301391464,1.1531550270477633
282,9,0.004,0.1,0.0,0.5,1.1266704969261974,1.164069286464551
283,9,0.004,0.1,0.0,0.99,1.1238144162114287,1.1612629376858943
284,9,0.004,0.1,0.01,0.5,1.1253115294377545,1.1641868474295087
285,9,0.004,0.1,0.01,0.99,1.1256762708984185,1.1593549649270716
286,9,0.004,0.1,0.02,0.5,1.129660897242083,1.1596116742112585
287,9,0.004,0.1,0.02,0.99,1.1268436618983106,1.164769187478888
288,9,0.005,0.01,0.0,0.5,1.1157189152811515,1.1568957902244021
289,9,0.005,0.01,0.0,0.99,1.1163622881482331,1.1617071850028713
290,9,0.005,0.01,0.01,0.5,1.1172880576519162,1.1571345717191528
291,9,0.005,0.01,0.01,0.99,1.114779000719259,1.1554862946510112
292,9,0.005,0.01,0.02,0.5,1.1181010180035387,1.1615889657259262
293,9,0.005,0.01,0.02,0.99,1.114341829067653,1.1611846378211181
294,9,0.005,0.1,0.0,0.5,1.1238057124805714,1.1561504931818791
295,9,0.005,0.1,0.0,0.99,1.1223896657371917,1.157390666197276
296,9,0.005,0.1,0.01,0.5,1.1236967699322602,1.1606607121121058
297,9,0.005,0.1,0.01,0.99,1.1240119489943134,1.1640200848083173
298,9,0.005,0.1,0.02,0.5,1.122021295528355,1.1555126119750927
299,9,0.005,0.1,0.02,0.99,1.11897470836061,1.1539548707271539
300,9,0.01,0.01,0.0,0.5,1.0982320190922046,1.1563705186956705
301,9,0.01,0.01,0.0,0.99,1.1016436002749121,1.1528904157781348
