,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
272,8,20.0,0.1,0.01,0.5,1.4180737053130017,1.4277144590886743
273,8,20.0,0.1,0.01,0.99,1.4400194948158729,1.484826251022335
274,8,20.0,0.1,0.02,0.5,1.3590086145309397,1.4209578237454479
275,8,20.0,0.1,0.02,0.99,1.3979638846813969,1.4487698814843821
276,8,30.0,0.01,0.0,0.5,1.3836525087088145,1.454575358543225
277,8,30.0,0.01,0.0,0.99,1.409277102875637,1.4988652442975892
278,8,30.0,0.01,0.01,0.5,1.379421270179835,1.4394139782216613
279,8,30.0,0.01,0.01,0.99,1.3729062482418741,1.4771188743481967
280,8,30.0,0.01,0.02,0.5,1.3304391850576929,1.404477023896449
281,8,30.0,0.01,0.02,0.99,1.482018730442123,1.5196948832554296
282,8,30.0,0.1,0.0,0.5,1.3344995340429913,1.4797549021003789
283,8,30.0,0.1,0.0,0.99,1.2402511392120048,1.4530226044015129
284,8,30.0,0.1,0.01,0.5,1.4963828637834016,1.53416487516967
285,8,30.0,0.1,0.01,0.99,1.3147383683371068,1.3923800506826114
286,8,30.0,0.1,0.02,0.5,1.3941959366558143,1.4351797538619508
287,8,30.0,0.1,0.02,0.99,1.4004620327306088,1.4973289693931817
288,8,40.0,0.01,0.0,0.5,1.3836525200400598,1.4889412605522097
289,8,40.0,0.01,0.0,0.99,1.41515677462086,1.5359865441677298
290,8,40.0,0.01,0.01,0.5,1.3656156827468227,1.4881139633981935
291,8,40.0,0.01,0.01,0.99,1.5058691017189831,1.542464301735097
292,8,40.0,0.01,0.02,0.5,1.3438276898603019,1.3978307696376155
293,8,40.0,0.01,0.02,0.99,1.3691488014462605,1.4283717779145706
294,8,40.0,0.1,0.0,0.5,1.3518869008008612,1.4149576895277662
295,8,40.0,0.1,0.0,0.99,1.2964958617576385,1.4249808741905414
296,8,40.0,0.1,0.01,0.5,1.4664664169065313,1.510182749531726
297,8,40.0,0.1,0.01,0.99,1.4540052495236617,1.555837234679184
298,8,40.0,0.1,0.02,0.5,1.3638253221373557,1.4482058998330822
299,8,40.0,0.1,0.02,0.99,1.3198915835497809,1.4142077731600726
300,8,50.0,0.01,0.0,0.5,1.3590730091677732,1.4327057103623175
301,8,50.0,0.01,0.0,0.99,1.2356273238161453,1.3594165303923424
302,8,50.0,0.01,0.01,0.5,1.4189948023163055,1.4837922963310006
303,8,50.0,0.01,0.01,0.99,1.4466538484343945,1.4999458286792173
304,8,50.0,0.01,0.02,0.5,1.325271776906744,1.41874720543597
305,8,50.0,0.01,0.02,0.99,1.3939078825852524,1.4000065229998802
306,8,50.0,0.1,0.0,0.5,1.2962254866588931,1.460109785443421
307,8,50.0,0.1,0.0,0.99,1.4457720678287211,1.5674272327871437
308,8,50.0,0.1,0.01,0.5,1.3973051114864516,1.375657576472983
309,8,50.0,0.1,0.01,0.99,1.3895512642204748,1.5154917587184675
310,8,50.0,0.1,0.02,0.5,1.3698533756855067,1.4883177875956448
311,8,50.0,0.1,0.02,0.99,1.3527313625344977,1.4276822577277963
312,9,0.0001,0.01,0.0,0.5,1.1997825529831256,1.2330150530134347
313,9,0.0001,0.01,0.0,0.99,1.2113679339094015,1.2443854377135555
314,9,0.0001,0.01,0.01,0.5,1.1928593811322605,1.2101511584864817
315,9,0.0001,0.01,0.01,0.99,1.2091579404431974,1.2283418800096484
316,9,0.0001,0.01,0.02,0.5,1.203687663574365,1.2234190805955814
317,9,0.0001,0.01,0.02,0.99,1.2102095360115759,1.2371656962830717
318,9,0.0001,0.1,0.0,0.5,1.203992632041793,1.2293286840807958
319,9,0.0001,0.1,0.0,0.99,1.213305193561658,1.2470382848576311
320,9,0.0001,0.1,0.01,0.5,1.2131207270850253,1.2400753401135152
321,9,0.0001,0.1,0.01,0.99,1.205152007711565,1.2276285936711122
322,9,0.0001,0.1,0.02,0.5,1.1977921725146632,1.2237977923077865
323,9,0.0001,0.1,0.02,0.99,1.2103336926620847,1.2321800220029044
324,9,0.001,0.01,0.0,0.5,1.1508399448283668,1.1820617220084846
325,9,0.001,0.01,0.0,0.99,1.1547607399352906,1.1743449047646843
326,9,0.001,0.01,0.01,0.5,1.1461339570267057,1.177439503070627
327,9,0.001,0.01,0.01,0.99,1.1592920537032958,1.1906384540007018
328,9,0.001,0.01,0.02,0.5,1.1565883205960452,1.185113286667719
329,9,0.001,0.01,0.02,0.99,1.1516416347134857,1.1790448734566785
330,9,0.001,0.1,0.0,0.5,1.165708064624831,1.1949416381036373
331,9,0.001,0.1,0.0,0.99,1.1601076649521125,1.1968845580128773
332,9,0.001,0.1,0.01,0.5,1.1581896850684905,1.1742583108325868
333,9,0.001,0.1,0.01,0.99,1.158631536744749,1.1876851163089455
334,9,0.001,0.1,0.02,0.5,1.160977100210372,1.192385265479564
335,9,0.001,0.1,0.02,0.99,1.1591518891463335,1.190090459698955
336,9,0.002,0.01,0.0,0.5,1.1349611614051478,1.1737214731451273
337,9,0.002,0.01,0.0,0.99,1.1347080464990127,1.1748786248553413
338,9,0.002,0.01,0.01,0.5,1.1334976336241718,1.1659435260048916
339,9,0.002,0.01,0.01,0.99,1.1400106296854378,1.1732604618247868
340,9,0.002,0.01,0.02,0.5,1.1358586899639873,1.1653795416302042
341,9,0.002,0.01,0.02,0.99,1.1403311749141356,1.1654476181212703
342,9,0.002,0.1,0.0,0.5,1.1391402812923233,1.1650978242580012
343,9,0.002,0.1,0.0,0.99,1.1416330878932366,1.171975329627016
344,9,0.002,0.1,0.01,0.5,1.1388777535068482,1.1748674855428187
345,9,0.002,0.1,0.01,0.99,1.1433004588599491,1.1721241931322433
346,9,0.002,0.1,0.02,0.5,1.13712129489639,1.174694475691821
347,9,0.002,0.1,0.02,0.99,1.1406791578593123,1.17054735693396
348,9,0.003,0.01,0.0,0.5,1.126871470075398,1.1533984138704039
349,9,0.003,0.01,0.0,0.99,1.1259446971291613,1.1575711878796247
